"loan_amnt","term","int_rate","emp_length","home_ownership","annual_inc","purpose","addr_state","dti","delinq_2yrs","revol_util","total_acc","bad_loan","longest_credit_length","verification_status"
2650,"60 months",15.280000000000001,6,"MORTGAGE",41280.0,"car","GA",18.14,0,36.800000000000004,31,0,21,"not verified"
21000,"36 months",11.11,10,"MORTGAGE",225000.0,"small_business","NY",16.53,0,16.7,25,0,26,"verified"
6325,"60 months",17.14,1,"RENT",31958.88,"debt_consolidation","CA",19.98,0,59.7,16,0,23,"not verified"
16000,"60 months",16.400000000000002,5,"RENT",60000.0,"wedding","NY",14.22,1,75.7,15,0,11,"verified"
2400,"36 months",7.66,10,"RENT",37500.0,"other","NY",11.78,0,67.9,13,0,13,"not verified"
1000,"36 months",14.91,,"RENT",11808.0,"debt_consolidation","MN",18.7,1,40.800000000000004,11,0,9,"not verified"
4000,"36 months",11.11,10,"RENT",43200.0,"debt_consolidation","CA",9.56,0,82.5,17,0,12,"verified"
14000,"36 months",16.02,10,"RENT",85000.0,"debt_consolidation","IL",18.28,0,87.9,23,0,19,"verified"
5000,"36 months",14.91,3,"RENT",50000.0,"house","IL",15.38,0,18.8,25,0,15,"verified"
3600,"36 months",6.92,3,"MORTGAGE",35000.0,"wedding","FL",22.490000000000002,0,65.4,27,0,17,"verified"
4200,"36 months",7.29,10,"OWN",32700.0,"major_purchase","NM",1.14,0,1.1,21,1,16,"verified"
2000,"36 months",10.74,3,"RENT",48000.0,"moving","GA",16.68,0,94.4,22,0,12,"not verified"
35000,"60 months",10.74,7,"MORTGAGE",105600.0,"home_improvement","TX",10.9,0,0.8,44,0,23,"verified"
6000,"36 months",6.92,10,"MORTGAGE",195000.0,"renewable_energy","NC",9.94,0,52.0,40,0,32,"verified"
9000,"36 months",11.11,2,"MORTGAGE",89796.0,"debt_consolidation","TX",13.31,0,80.7,10,0,4,"verified"
6400,"60 months",6.0,3,"MORTGAGE",75000.0,"home_improvement","FL",3.09,0,7.300000000000001,10,0,8,"verified"
10000,"36 months",10.370000000000001,6,"RENT",30720.0,"debt_consolidation","NY",17.580000000000002,0,64.8,15,0,18,"not verified"
4000,"60 months",10.74,10,"MORTGAGE",62000.0,"car","SC",20.42,0,27.200000000000003,28,0,15,"verified"
5050,"36 months",5.42,4,"RENT",74000.0,"debt_consolidation","DC",8.16,0,4.7,27,0,16,"verified"
27300,"60 months",17.51,10,"RENT",52400.0,"debt_consolidation","PA",16.03,0,67.4,31,1,14,"verified"
14800,"60 months",16.02,6,"MORTGAGE",70000.0,"small_business","GA",1.51,1,14.100000000000001,14,1,14,"verified"
20000,"60 months",11.11,7,"MORTGAGE",135000.0,"home_improvement","TX",7.32,0,3.1,42,0,17,"verified"
9600,"60 months",17.51,10,"MORTGAGE",42000.0,"home_improvement","SD",14.540000000000001,1,27.3,25,0,15,"not verified"
12000,"36 months",7.29,8,"MORTGAGE",90000.0,"debt_consolidation","MI",12.21,0,21.5,24,0,17,"not verified"
13000,"36 months",6.92,2,"MORTGAGE",54000.0,"debt_consolidation","PA",18.27,0,60.7,14,0,24,"not verified"
4500,"36 months",14.540000000000001,10,"MORTGAGE",21216.0,"debt_consolidation","FL",20.87,0,31.200000000000003,22,1,14,"verified"
6000,"36 months",5.79,10,"MORTGAGE",154000.0,"major_purchase","CA",1.68,0,0.8,45,0,31,"verified"
20000,"60 months",18.990000000000002,4,"RENT",71000.0,"debt_consolidation","MD",9.63,0,45.2,11,0,4,"verified"
20000,"36 months",10.370000000000001,2,"RENT",52500.0,"debt_consolidation","NY",8.96,0,41.300000000000004,10,0,13,"verified"
21000,"36 months",11.11,10,"RENT",110000.0,"debt_consolidation","CA",11.0,0,88.9,36,0,16,"verified"
3000,"36 months",7.66,,"MORTGAGE",66000.0,"house","CO",24.200000000000003,0,23.400000000000002,46,0,30,"verified"
6000,"36 months",10.0,5,"RENT",50100.0,"credit_card","CA",3.81,0,39.900000000000006,12,0,7,"not verified"
13750,"60 months",18.25,2,"RENT",80000.0,"debt_consolidation","CA",18.900000000000002,1,72.60000000000001,33,1,12,"verified"
12000,"36 months",13.06,,"OWN",33600.0,"debt_consolidation","LA",22.36,0,59.900000000000006,21,1,26,"verified"
3500,"60 months",14.91,4,"RENT",39996.0,"other","TX",16.68,0,70.3,6,1,5,"verified"
7500,"36 months",9.63,4,"RENT",40906.0,"debt_consolidation","MO",20.97,0,49.800000000000004,30,0,11,"verified"
35000,"60 months",13.06,4,"MORTGAGE",137000.0,"home_improvement","TX",0.18,0,9.0,17,0,15,"verified"
5000,"36 months",11.11,5,"RENT",38000.0,"debt_consolidation","VA",14.43,0,35.7,21,1,11,"not verified"
11000,"60 months",10.74,3,"RENT",42996.0,"home_improvement","VT",12.14,0,1.3,15,0,13,"not verified"
30000,"60 months",20.48,5,"RENT",69996.0,"debt_consolidation","NY",6.26,0,95.2,21,0,11,"verified"
6000,"36 months",10.0,10,"MORTGAGE",79992.0,"other","CA",21.75,1,74.5,30,0,14,"verified"
10000,"36 months",14.91,7,"RENT",275000.0,"debt_consolidation","CA",6.36,1,88.5,30,0,21,"verified"
35000,"60 months",18.25,0,"MORTGAGE",120000.0,"debt_consolidation","AZ",14.14,0,75.5,24,0,17,"verified"
6000,"36 months",12.68,10,"RENT",42000.0,"credit_card","CA",22.54,0,69.4,31,0,12,"not verified"
2500,"36 months",7.66,,"MORTGAGE",103000.0,"other","MI",20.96,0,21.92,35,0,20,"verified"
2225,"36 months",7.66,0,"RENT",52500.0,"debt_consolidation","OR",8.14,0,61.0,7,0,6,"verified"
10000,"36 months",5.79,10,"OWN",82500.0,"house","GA",0.04,0,0.2,18,0,18,"verified"
3000,"36 months",12.68,1,"RENT",51600.0,"medical","CA",10.56,1,60.300000000000004,12,0,11,"verified"
12000,"36 months",6.92,5,"RENT",91200.0,"credit_card","WA",11.67,0,32.5,20,0,12,"not verified"
4000,"36 months",10.74,5,"MORTGAGE",42000.0,"major_purchase","VA",0.91,1,1.3,6,0,15,"verified"
5600,"36 months",10.370000000000001,8,"RENT",57995.0,"debt_consolidation","IL",10.76,0,41.900000000000006,7,0,8,"not verified"
15000,"36 months",9.63,4,"RENT",36000.0,"other","CA",10.200000000000001,0,4.3,31,0,6,"verified"
15000,"60 months",15.65,7,"MORTGAGE",52000.0,"debt_consolidation","NC",22.38,1,50.1,21,0,27,"verified"
3900,"60 months",13.8,10,"OWN",42000.0,"car","MO",20.46,0,53.2,24,0,10,"verified"
12000,"60 months",16.77,1,"RENT",45000.0,"debt_consolidation","PA",12.75,1,75.0,15,0,10,"not verified"
12000,"60 months",13.43,,"MORTGAGE",52360.0,"other","GA",15.77,0,83.30000000000001,21,0,25,"not verified"
10000,"36 months",14.17,10,"MORTGAGE",144000.0,"debt_consolidation","NH",14.15,0,69.4,31,0,16,"not verified"
20000,"60 months",15.280000000000001,10,"MORTGAGE",65004.0,"debt_consolidation","NJ",11.32,0,14.100000000000001,16,0,18,"verified"
2400,"36 months",7.29,4,"RENT",41000.0,"home_improvement","CA",1.26,0,12.4,9,1,13,"verified"
6000,"36 months",14.91,2,"RENT",33600.0,"home_improvement","CA",2.86,1,24.400000000000002,9,0,10,"verified"
3300,"36 months",10.370000000000001,7,"RENT",37500.0,"small_business","AL",5.47,0,29.8,13,0,8,"verified"
8000,"60 months",16.400000000000002,6,"MORTGAGE",150000.0,"home_improvement","NJ",10.59,0,48.5,22,0,13,"verified"
3000,"36 months",13.06,4,"RENT",149400.0,"medical","CA",9.58,0,99.30000000000001,25,1,23,"verified"
4500,"36 months",5.79,10,"MORTGAGE",38000.0,"major_purchase","PA",7.58,0,13.0,17,0,14,"verified"
20000,"36 months",9.63,1,"MORTGAGE",71000.0,"debt_consolidation","GA",19.490000000000002,0,22.400000000000002,15,0,11,"verified"
12000,"36 months",7.66,,"MORTGAGE",60000.0,"other","AZ",11.100000000000001,0,51.6,23,0,21,"not verified"
13000,"60 months",18.25,4,"OWN",60000.0,"debt_consolidation","TX",17.18,0,79.7,16,0,22,"verified"
30000,"60 months",18.62,10,"MORTGAGE",93468.0,"debt_consolidation","FL",18.87,1,66.3,36,1,29,"verified"
12375,"60 months",15.65,1,"MORTGAGE",75000.0,"debt_consolidation","MN",22.53,0,95.5,30,0,15,"verified"
10000,"36 months",13.06,10,"RENT",56000.0,"debt_consolidation","GA",16.67,0,61.2,28,0,13,"verified"
12000,"60 months",14.17,6,"MORTGAGE",48000.0,"home_improvement","OH",13.63,0,63.300000000000004,23,0,11,"not verified"
4375,"36 months",5.79,0,"RENT",24480.0,"debt_consolidation","SC",29.46,0,47.1,15,0,12,"verified"
3000,"36 months",7.29,7,"RENT",26400.0,"major_purchase","IL",17.68,1,21.400000000000002,14,0,27,"not verified"
5600,"36 months",11.11,1,"OWN",35000.0,"debt_consolidation","AZ",24.990000000000002,0,67.10000000000001,18,0,9,"verified"
1900,"36 months",7.29,3,"RENT",26500.0,"other","FL",23.05,0,69.2,17,1,14,"not verified"
12000,"60 months",15.280000000000001,5,"RENT",31200.0,"small_business","CA",14.46,0,4.7,28,1,17,"verified"
10000,"60 months",10.370000000000001,0,"RENT",37000.0,"debt_consolidation","CO",27.240000000000002,0,63.1,22,0,12,"verified"
12000,"36 months",10.370000000000001,3,"RENT",61000.0,"debt_consolidation","NJ",10.41,0,44.7,24,0,11,"verified"
7000,"36 months",6.92,3,"RENT",60000.0,"credit_card","PA",5.42,0,25.5,24,0,6,"verified"
5000,"36 months",12.68,1,"RENT",45000.0,"debt_consolidation","DC",5.04,0,52.7,6,0,5,"verified"
8000,"60 months",16.02,5,"RENT",35424.0,"debt_consolidation","WI",17.48,2,9.700000000000001,27,0,9,"not verified"
21000,"60 months",13.06,4,"RENT",200000.0,"debt_consolidation","CA",12.94,0,79.5,26,0,17,"verified"
5000,"36 months",12.68,8,"MORTGAGE",95400.0,"home_improvement","WY",10.83,0,45.1,23,0,22,"not verified"
4375,"36 months",10.0,0,"RENT",14400.0,"car","CA",15.92,0,62.2,4,1,5,"verified"
20000,"60 months",19.36,10,"MORTGAGE",55000.0,"debt_consolidation","OH",22.1,0,51.1,41,1,11,"verified"
6300,"60 months",15.280000000000001,10,"MORTGAGE",110004.0,"home_improvement","AK",21.52,0,80.10000000000001,25,0,11,"not verified"
2425,"36 months",5.42,4,"RENT",78100.0,"credit_card","NJ",11.14,0,55.900000000000006,16,0,11,"not verified"
15000,"60 months",11.11,10,"MORTGAGE",82000.0,"debt_consolidation","LA",2.37,0,19.200000000000003,35,1,21,"not verified"
24000,"36 months",10.370000000000001,0,"MORTGAGE",268000.0,"credit_card","IL",3.77,0,80.5,20,0,20,"verified"
13000,"36 months",9.63,2,"RENT",34000.0,"credit_card","CA",10.94,0,22.400000000000002,26,0,13,"not verified"
11200,"36 months",5.42,3,"MORTGAGE",31200.0,"credit_card","MN",12.77,0,11.200000000000001,19,0,11,"verified"
5000,"36 months",7.66,4,"MORTGAGE",60000.0,"credit_card","FL",8.040000000000001,0,2.0,11,0,4,"verified"
12700,"60 months",14.91,4,"MORTGAGE",50000.0,"small_business","IL",24.79,1,38.800000000000004,44,1,10,"not verified"
10000,"36 months",7.66,4,"RENT",70000.0,"debt_consolidation","MI",9.870000000000001,0,18.1,21,0,15,"verified"
4000,"36 months",7.29,10,"MORTGAGE",92000.0,"debt_consolidation","CA",12.43,0,93.0,25,0,15,"not verified"
17000,"60 months",14.91,8,"MORTGAGE",57000.0,"small_business","CO",18.95,0,81.4,24,1,10,"verified"
10000,"36 months",15.280000000000001,2,"MORTGAGE",90000.0,"debt_consolidation","HI",15.88,4,54.7,19,0,22,"not verified"
8000,"60 months",12.68,,"MORTGAGE",35472.48,"major_purchase","FL",10.55,0,0.0,11,0,13,"not verified"
2500,"36 months",10.370000000000001,4,"RENT",31200.0,"major_purchase","MA",29.27,0,8.1,27,0,11,"not verified"
8000,"36 months",11.11,3,"RENT",42996.0,"debt_consolidation","KS",15.18,0,37.9,29,0,11,"not verified"
16300,"36 months",14.91,10,"MORTGAGE",62664.0,"credit_card","FL",24.17,0,79.5,34,1,23,"verified"
30000,"36 months",7.29,10,"RENT",128000.0,"debt_consolidation","MD",0.68,0,2.3000000000000003,12,0,10,"verified"
7000,"36 months",14.91,2,"RENT",46000.0,"debt_consolidation","MA",11.56,3,11.5,18,0,7,"verified"
1000,"36 months",7.29,1,"RENT",17000.0,"other","WA",5.44,0,11.100000000000001,4,0,20,"not verified"
5500,"60 months",10.0,1,"MORTGAGE",114600.0,"car","TX",13.61,0,28.8,21,1,14,"verified"
4000,"36 months",6.92,3,"MORTGAGE",110000.0,"other","IL",15.36,0,31.700000000000003,61,0,31,"verified"
15000,"36 months",10.0,1,"RENT",30000.0,"credit_card","CA",7.04,0,33.1,12,1,8,"verified"
7500,"60 months",13.06,1,"RENT",38000.0,"car","WI",10.99,0,34.2,7,0,11,"not verified"
12000,"60 months",12.68,8,"MORTGAGE",117000.0,"credit_card","VA",9.55,0,84.2,15,0,13,"not verified"
6000,"36 months",7.29,5,"MORTGAGE",70000.0,"major_purchase","MA",10.35,0,13.8,23,0,10,"not verified"
10000,"36 months",6.92,10,"MORTGAGE",50000.0,"car","NC",20.3,0,23.3,32,0,9,"not verified"
1200,"36 months",7.29,4,"RENT",19200.0,"house","KY",25.5,0,0.0,10,1,5,"verified"
16800,"60 months",13.43,10,"RENT",53528.0,"debt_consolidation","CA",27.51,0,11.3,33,1,15,"verified"
14125,"60 months",12.68,10,"MORTGAGE",43000.0,"home_improvement","PA",11.13,0,15.100000000000001,19,1,18,"verified"
10000,"36 months",13.06,10,"OWN",120000.0,"debt_consolidation","NJ",5.300000000000001,0,54.900000000000006,21,0,12,"verified"
25000,"60 months",12.68,7,"MORTGAGE",117996.0,"home_improvement","NY",7.26,0,45.800000000000004,14,1,30,"verified"
1425,"36 months",10.370000000000001,3,"MORTGAGE",39750.0,"credit_card","VA",14.07,1,63.1,14,0,14,"verified"
2400,"36 months",13.06,6,"MORTGAGE",30000.0,"other","SD",9.040000000000001,0,29.1,22,0,14,"verified"
10575,"60 months",14.17,1,"MORTGAGE",28000.0,"small_business","OH",22.240000000000002,0,30.5,16,0,16,"not verified"
35000,"36 months",13.8,1,"MORTGAGE",122000.0,"home_improvement","CA",0.65,1,2.1,19,0,11,"verified"
2000,"36 months",10.0,5,"RENT",32640.0,"other","MA",6.62,0,45.400000000000006,10,1,9,"verified"
12000,"36 months",5.79,10,"MORTGAGE",66000.0,"home_improvement","AZ",12.58,0,8.4,38,0,15,"not verified"
6250,"36 months",5.42,0,"MORTGAGE",45000.0,"debt_consolidation","NV",23.52,0,9.200000000000001,42,0,26,"verified"
20000,"60 months",10.74,2,"RENT",118000.0,"debt_consolidation","NY",2.32,0,49.7,35,1,27,"verified"
35000,"36 months",11.11,5,"RENT",78956.8,"debt_consolidation","NJ",8.19,0,19.700000000000003,33,0,18,"verified"
7200,"36 months",7.29,6,"MORTGAGE",106000.0,"home_improvement","TX",17.41,0,15.9,28,0,16,"not verified"
8000,"36 months",9.63,10,"OWN",29894.0,"debt_consolidation","CT",21.28,0,34.5,46,0,25,"not verified"
10000,"36 months",7.29,5,"MORTGAGE",52000.0,"wedding","MO",10.82,0,9.600000000000001,23,0,8,"not verified"
2800,"36 months",14.17,10,"MORTGAGE",41496.0,"debt_consolidation","MD",0.0,0,0.0,13,1,28,"not verified"
20000,"60 months",20.11,7,"OWN",120000.0,"debt_consolidation","NJ",15.18,1,42.2,41,0,13,"verified"
4000,"36 months",9.63,0,"RENT",30000.0,"debt_consolidation","OH",23.0,0,56.2,14,0,6,"verified"
5000,"36 months",12.68,1,"OWN",30000.0,"major_purchase","NJ",6.08,0,67.9,5,1,3,"verified"
6000,"36 months",6.92,3,"MORTGAGE",50400.0,"credit_card","MN",19.67,0,43.400000000000006,18,0,7,"verified"
10000,"36 months",11.11,10,"RENT",65496.0,"other","TX",13.81,0,13.4,39,0,25,"not verified"
15000,"60 months",16.400000000000002,1,"MORTGAGE",171312.0,"debt_consolidation","VA",7.08,0,60.2,31,0,18,"verified"
4000,"36 months",12.68,5,"OWN",65600.0,"other","NY",5.47,0,40.300000000000004,18,0,9,"not verified"
2400,"36 months",15.280000000000001,0,"RENT",25000.0,"car","CA",6.24,0,96.2,4,0,8,"verified"
6000,"36 months",5.79,10,"RENT",70000.0,"debt_consolidation","CA",3.5,0,12.8,17,0,12,"not verified"
4000,"36 months",5.42,4,"MORTGAGE",48000.0,"small_business","IL",22.85,0,23.200000000000003,22,0,14,"not verified"
4000,"36 months",13.06,0,"OWN",36000.0,"debt_consolidation","TX",11.47,0,58.1,13,0,5,"verified"
4500,"60 months",13.8,9,"MORTGAGE",120000.0,"other","TX",18.25,0,28.200000000000003,27,0,32,"verified"
5200,"36 months",13.43,3,"RENT",52000.0,"debt_consolidation","CA",9.51,0,14.8,18,0,14,"not verified"
18000,"36 months",7.66,6,"MORTGAGE",104000.0,"debt_consolidation","NY",7.9300000000000015,0,59.400000000000006,28,0,24,"not verified"
3000,"36 months",10.0,0,"RENT",38500.0,"debt_consolidation","MA",11.31,0,73.4,9,0,13,"verified"
30000,"60 months",16.400000000000002,2,"MORTGAGE",84996.0,"debt_consolidation","CA",20.27,0,40.6,54,0,15,"verified"
18000,"36 months",9.63,0,"RENT",63000.0,"debt_consolidation","CA",9.16,0,57.2,14,0,10,"not verified"
4000,"36 months",10.0,10,"MORTGAGE",64000.0,"credit_card","TX",18.17,0,59.1,22,0,17,"verified"
3200,"36 months",12.68,0,"MORTGAGE",37344.0,"debt_consolidation","PA",14.11,0,39.5,23,0,11,"verified"
7000,"60 months",15.65,5,"MORTGAGE",31543.2,"home_improvement","FL",21.150000000000002,0,69.8,11,0,6,"verified"
6000,"36 months",5.79,2,"MORTGAGE",125000.0,"home_improvement","TX",6.47,0,17.2,52,0,16,"verified"
28000,"60 months",16.02,4,"MORTGAGE",90000.0,"debt_consolidation","CO",24.16,2,1.9,42,0,34,"verified"
5300,"60 months",13.8,0,"RENT",27996.0,"major_purchase","OK",0.64,0,34.0,4,0,6,"verified"
5600,"36 months",6.92,6,"MORTGAGE",37459.0,"car","NV",0.61,0,1.9,8,0,8,"not verified"
5000,"36 months",5.42,,"MORTGAGE",44400.0,"medical","FL",6.76,0,1.1,31,0,24,"verified"
10000,"36 months",11.11,0,"RENT",36000.0,"house","FL",18.330000000000002,0,30.8,11,0,13,"verified"
4800,"36 months",13.06,2,"RENT",45000.0,"debt_consolidation","NC",15.870000000000001,0,85.80000000000001,9,0,11,"not verified"
31825,"60 months",18.25,10,"MORTGAGE",56000.0,"debt_consolidation","KY",14.530000000000001,0,82.7,34,1,24,"verified"
13200,"36 months",15.280000000000001,0,"MORTGAGE",110000.0,"credit_card","NV",10.4,1,74.4,27,0,29,"verified"
4500,"36 months",10.370000000000001,6,"MORTGAGE",86000.0,"home_improvement","MD",3.87,0,94.5,13,0,13,"verified"
9000,"36 months",14.17,3,"RENT",34000.0,"debt_consolidation","CA",17.89,0,70.8,13,1,6,"not verified"
3500,"36 months",13.8,4,"MORTGAGE",74000.0,"debt_consolidation","MD",18.19,0,47.6,29,0,16,"verified"
6700,"36 months",6.92,,"RENT",21600.0,"credit_card","KS",23.89,0,30.6,12,1,22,"not verified"
8000,"36 months",12.68,2,"RENT",43000.0,"debt_consolidation","IL",12.92,0,43.400000000000006,13,0,8,"verified"
7000,"36 months",14.91,1,"RENT",41520.0,"credit_card","MA",20.35,0,74.8,22,1,4,"verified"
12000,"36 months",7.29,0,"RENT",62400.0,"debt_consolidation","TX",4.4,0,62.5,7,0,11,"verified"
5000,"36 months",14.17,9,"RENT",36000.0,"debt_consolidation","MA",14.13,0,98.4,8,1,20,"not verified"
4500,"60 months",13.06,5,"MORTGAGE",48000.0,"car","FL",9.28,0,58.1,8,0,7,"not verified"
6000,"36 months",10.0,2,"MORTGAGE",49200.0,"credit_card","IL",12.32,0,51.2,14,0,8,"verified"
2000,"36 months",10.74,2,"OWN",40000.0,"medical","TX",18.93,0,57.800000000000004,11,0,9,"verified"
5500,"60 months",10.370000000000001,8,"MORTGAGE",52368.0,"home_improvement","TX",16.77,0,22.8,36,0,13,"verified"
1000,"36 months",10.370000000000001,4,"OWN",40000.0,"debt_consolidation","FL",8.52,0,16.3,25,0,14,"verified"
20000,"36 months",14.17,6,"MORTGAGE",95000.0,"debt_consolidation","CA",20.1,1,35.5,32,0,32,"verified"
8000,"36 months",9.63,2,"RENT",40000.0,"debt_consolidation","TX",27.96,0,56.1,39,0,11,"not verified"
15000,"36 months",12.68,10,"MORTGAGE",60000.0,"credit_card","CA",14.92,1,8.58,19,0,18,"not verified"
5000,"36 months",15.280000000000001,5,"RENT",41004.0,"other","IL",11.15,0,69.9,25,0,11,"not verified"
7600,"36 months",6.0,8,"MORTGAGE",42000.0,"home_improvement","NC",18.0,0,63.300000000000004,34,0,11,"verified"
9000,"36 months",7.66,10,"MORTGAGE",65000.0,"home_improvement","TX",9.1,0,4.7,42,0,19,"not verified"
12000,"36 months",10.370000000000001,4,"RENT",75000.0,"small_business","GA",16.46,3,25.400000000000002,23,0,8,"verified"
6000,"36 months",5.79,10,"MORTGAGE",31200.0,"home_improvement","OH",28.810000000000002,0,29.200000000000003,28,0,21,"not verified"
3000,"36 months",5.79,2,"RENT",76000.0,"credit_card","VA",17.31,0,12.9,21,0,17,"verified"
3500,"60 months",7.29,6,"MORTGAGE",33600.0,"car","NM",7.75,0,11.600000000000001,38,0,19,"verified"
16000,"60 months",10.370000000000001,10,"MORTGAGE",60000.0,"debt_consolidation","PA",16.3,0,12.8,18,0,30,"not verified"
8875,"36 months",7.66,3,"RENT",33000.0,"debt_consolidation","WA",29.93,0,69.10000000000001,16,0,7,"not verified"
10950,"36 months",11.11,7,"MORTGAGE",60000.0,"debt_consolidation","TX",17.94,0,56.800000000000004,24,0,12,"not verified"
9800,"60 months",14.91,3,"MORTGAGE",32500.0,"credit_card","CA",12.89,0,47.400000000000006,18,1,8,"not verified"
12000,"60 months",17.14,3,"RENT",72000.0,"other","FL",14.23,0,91.0,22,0,9,"verified"
2500,"36 months",7.29,,"RENT",15600.0,"house","WY",14.46,0,52.2,17,0,10,"verified"
6000,"36 months",9.63,3,"RENT",78000.0,"other","NJ",1.8,0,17.400000000000002,14,0,10,"verified"
3000,"36 months",5.42,2,"MORTGAGE",95000.0,"major_purchase","MN",8.08,0,2.7,17,0,13,"not verified"
18825,"60 months",13.43,9,"MORTGAGE",33000.0,"debt_consolidation","SC",24.18,0,68.4,32,1,13,"not verified"
10000,"36 months",14.540000000000001,3,"MORTGAGE",100000.0,"debt_consolidation","MO",15.58,2,86.9,31,0,13,"verified"
7000,"36 months",7.29,2,"OWN",23000.0,"debt_consolidation","CA",15.97,0,30.6,29,0,15,"not verified"
5475,"36 months",12.68,6,"RENT",25000.0,"credit_card","NY",14.4,2,36.6,23,0,22,"verified"
8800,"60 months",11.11,7,"MORTGAGE",105000.0,"car","TX",3.35,0,56.400000000000006,17,0,26,"not verified"
24000,"60 months",10.370000000000001,10,"MORTGAGE",52000.0,"debt_consolidation","NH",11.68,0,64.5,21,1,23,"verified"
7000,"36 months",6.92,5,"RENT",55000.0,"debt_consolidation","CA",17.150000000000002,0,44.800000000000004,25,0,8,"not verified"
7000,"36 months",7.29,10,"MORTGAGE",140000.0,"debt_consolidation","CA",3.64,0,59.800000000000004,31,0,15,"verified"
4200,"36 months",10.74,4,"RENT",43200.0,"debt_consolidation","CO",9.42,0,55.300000000000004,6,0,4,"verified"
10000,"36 months",6.92,4,"MORTGAGE",140004.0,"home_improvement","NJ",0.5,0,1.5,36,0,16,"verified"
